plane u v typecode econdidx captureblock captureblockidx slinkidx fedid zside
15 9 8 ML-F3W 4 4 2 0 23 -1
15 9 9 ML-B3W 6 7 1 2 60 -1
15 10 2 ML-B3W 10 6 0 2 2 -1
15 10 3 ML-F3W 11 7 1 2 2 -1
15 10 4 ML-F3W 7 8 2 2 10 -1
15 10 5 ML-53W 8 8 2 2 10 -1
15 10 6 ML-F3W 9 8 2 2 10 -1
15 10 7 ML-F3W 2 5 2 1 24 -1
15 10 8 ML-T3W 9 4 2 0 23 -1
16 -10 -8 ML-B3W 10 7 1 2 176 -1
16 -10 -7 ML-53W 3 8 2 2 176 -1
16 -10 -6 ML-53W 7 8 2 2 169 -1
16 -10 -5 ML-53W 9 8 2 2 169 -1
16 -10 -4 ML-53W 10 8 2 2 169 -1
16 -10 -3 ML-53W 9 3 1 1 160 -1
16 -10 -2 ML-T3W 8 2 1 0 159 -1
16 -9 -9 ML-T3W 5 9 3 0 217 -1
16 -9 -8 ML-F3W 5 7 1 2 176 -1
16 -9 -7 ML-F3W 9 7 1 2 176 -1
16 -9 -6 ML-F3W 2 8 2 2 176 -1
16 -9 -5 ML-F3W 6 8 2 2 169 -1
16 -9 -4 ML-F3W 8 8 2 2 169 -1
16 -9 -3 ML-F3W 8 3 1 1 160 -1
16 -9 -2 ML-F3W 7 2 1 0 159 -1
16 -9 -1 ML-F3W 0 3 1 1 160 -1
16 -9 0 ML-T3W 5 3 1 1 160 -1
16 -8 -10 ML-T3W 8 8 2 2 219 -1
16 -8 -9 ML-F3W 0 9 3 0 217 -1
16 -8 -8 ML-F3W 4 9 3 0 217 -1
16 -8 -7 ML-F3W 4 7 1 2 176 -1
16 -8 -6 ML-F3W 8 7 1 2 176 -1
16 -8 -5 ML-F3W 1 8 2 2 176 -1
16 -8 -4 ML-F3W 5 8 2 2 169 -1
16 -8 -3 ML-F3W 7 3 1 1 160 -1
16 -8 -2 ML-F3W 6 2 1 0 159 -1
16 -8 -1 ML-F3W 11 2 1 0 159 -1
16 -8 0 ML-F3W 4 3 1 1 160 -1
16 -8 1 ML-F3W 10 9 3 0 117 -1
16 -8 2 ML-B3W 3 10 3 1 118 -1
16 -7 -10 ML-53W 9 9 3 0 217 -1
16 -7 -9 ML-F3W 7 8 2 2 219 -1
16 -7 -8 ML-F3W 11 8 2 2 219 -1
16 -7 -7 ML-F3W 3 9 3 0 217 -1
16 -7 -6 ML-F3W 3 7 1 2 176 -1
16 -7 -5 ML-F3W 7 7 1 2 176 -1
16 -7 -4 ML-F3W 0 8 2 2 176 -1
16 -7 -3 ML-F3W 6 3 1 1 160 -1
16 -7 -2 ML-F3W 5 2 1 0 159 -1
16 -7 -1 ML-F3W 10 2 1 0 159 -1
16 -7 0 ML-F3W 3 3 1 1 160 -1
16 -7 1 ML-F3W 9 9 3 0 117 -1
16 -7 2 ML-F3W 2 10 3 1 118 -1
16 -7 3 ML-53W 8 10 3 1 118 -1
16 -6 -10 ML-53W 0 11 0 3 228 -1
16 -6 -9 ML-F3W 8 9 3 0 217 -1
16 -6 -8 ML-F3W 6 8 2 2 219 -1
16 -6 -7 ML-F3W 10 8 2 2 219 -1
16 -6 -6 ML-F3W 2 9 3 0 217 -1
16 -6 -5 ML-F3W 2 7 1 2 176 -1
16 -6 -4 ML-F2W 6 7 1 2 176 -1
16 -6 -3 ML-F2W 11 7 1 2 176 -1
16 -6 -2 ML-F2W 4 2 1 0 159 -1
16 -6 -1 ML-F3W 9 2 1 0 159 -1
16 -6 0 ML-F3W 2 3 1 1 160 -1
16 -6 1 ML-F3W 8 9 3 0 117 -1
16 -6 2 ML-F3W 1 10 3 1 118 -1
16 -6 3 ML-F3W 7 10 3 1 118 -1
16 -6 4 ML-53W 2 11 0 3 120 -1
16 -5 -10 ML-53W 1 11 0 3 228 -1
16 -5 -9 ML-F3W 10 10 3 1 226 -1
16 -5 -8 ML-F3W 7 9 3 0 217 -1
16 -5 -7 ML-F3W 5 8 2 2 219 -1
16 -5 -6 ML-F3W 9 8 2 2 219 -1
16 -5 -5 ML-F2W 1 9 3 0 217 -1
16 -5 -4 MH-F2W 3 2 1 0 159 -1
16 -5 -3 MH-F2W 0 7 1 2 176 -1
16 -5 -2 MH-F2W 1 7 1 2 176 -1
16 -5 -1 MH-F2W 10 6 0 2 176 -1
16 -5 0 ML-F2W 1 3 1 1 160 -1
16 -5 1 ML-F3W 7 9 3 0 117 -1
16 -5 2 ML-F3W 0 10 3 1 118 -1
16 -5 3 ML-F3W 6 10 3 1 118 -1
16 -5 4 ML-F3W 11 10 3 1 118 -1
16 -5 5 ML-53W 1 11 0 3 120 -1
16 -4 -10 ML-53W 2 11 0 3 228 -1
16 -4 -9 ML-F3W 11 10 3 1 226 -1
16 -4 -8 ML-F3W 9 10 3 1 226 -1
16 -4 -7 ML-F3W 6 9 3 0 217 -1
16 -4 -6 ML-F2W 4 8 2 2 219 -1
16 -4 -5 MH-F2W 3 9 3 0 225 -1
16 -4 -4 MH-F2W 0 9 3 0 225 -1
16 -4 -3 MH-F1W 2 2 1 0 159 -1
16 -4 -2 MH-F1W 11 6 0 2 176 -1
16 -4 -1 MH-F1W 9 6 0 2 176 -1
16 -4 0 MH-F2W 7 6 0 2 176 -1
16 -4 1 MH-F2W 3 8 2 2 111 -1
16 -4 2 ML-F2W 11 9 3 0 117 -1
16 -4 3 ML-F3W 5 10 3 1 118 -1
16 -4 4 ML-F3W 9 10 3 1 118 -1
16 -4 5 ML-F3W 10 10 3 1 118 -1
16 -4 6 ML-53W 0 11 0 3 120 -1
16 -3 -10 ML-53W 8 10 3 1 226 -1
16 -3 -9 ML-F3W 7 10 3 1 226 -1
16 -3 -8 ML-F3W 6 10 3 1 226 -1
16 -3 -7 ML-F3W 5 10 3 1 226 -1
16 -3 -6 ML-F2W 4 10 3 1 226 -1
16 -3 -5 MH-F2W 5 9 3 0 225 -1
16 -3 -4 MH-F1W 2 9 3 0 225 -1
16 -3 -3 MH-F1W 11 8 2 2 227 -1
16 -3 -2 MH-F1W 1 2 1 0 159 -1
16 -3 -1 MH-F1W 8 6 0 2 176 -1
16 -3 0 MH-F1W 6 6 0 2 176 -1
16 -3 1 MH-F1W 2 8 2 2 111 -1
16 -3 2 MH-F2W 6 9 3 0 117 -1
16 -3 3 ML-F2W 4 10 3 1 118 -1
16 -3 4 ML-F3W 6 9 3 0 109 -1
16 -3 5 ML-F3W 7 9 3 0 109 -1
16 -3 6 ML-F3W 8 9 3 0 109 -1
16 -3 7 ML-53W 9 9 3 0 109 -1
16 -2 -10 ML-B3W 3 10 3 1 226 -1
16 -2 -9 ML-F3W 2 10 3 1 226 -1
16 -2 -8 ML-F3W 1 10 3 1 226 -1
16 -2 -7 ML-F3W 0 10 3 1 226 -1
16 -2 -6 ML-F2W 11 9 3 0 225 -1
16 -2 -5 MH-F2W 6 9 3 0 225 -1
16 -2 -4 MH-F1W 4 9 3 0 225 -1
16 -2 -3 MH-F1W 1 9 3 0 225 -1
16 -2 -2 MH-B1W 10 8 2 2 227 -1
16 -2 -1 MH-R1W 0 2 1 0 159 -1
16 -2 0 MH-B1W 5 6 0 2 176 -1
16 -2 1 MH-F1W 1 8 2 2 111 -1
16 -2 2 MH-F1W 4 9 3 0 117 -1
16 -2 3 MH-F2W 5 9 3 0 117 -1
16 -2 4 ML-F2W 4 8 2 2 111 -1
16 -2 5 ML-F3W 5 8 2 2 111 -1
16 -2 6 ML-F3W 6 8 2 2 111 -1
16 -2 7 ML-F3W 7 8 2 2 111 -1
16 -2 8 ML-T3W 8 8 2 2 111 -1
16 -1 -9 ML-F3W 10 9 3 0 225 -1
16 -1 -8 ML-F3W 9 9 3 0 225 -1
16 -1 -7 ML-F3W 8 9 3 0 225 -1
16 -1 -6 ML-F3W 7 9 3 0 225 -1
16 -1 -5 MH-F2W 3 8 2 2 219 -1
16 -1 -4 MH-F1W 2 8 2 2 219 -1
16 -1 -3 MH-F1W 1 8 2 2 219 -1
16 -1 -2 MH-R1W 0 8 2 2 219 -1
16 -1 1 MH-R1W 0 8 2 2 111 -1
16 -1 2 MH-F1W 1 9 3 0 117 -1
16 -1 3 MH-F1W 2 9 3 0 117 -1
16 -1 4 MH-F2W 3 9 3 0 117 -1
16 -1 5 ML-F3W 9 8 2 2 111 -1
16 -1 6 ML-F3W 10 8 2 2 111 -1
16 -1 7 ML-F3W 11 8 2 2 111 -1
16 -1 8 ML-F3W 0 9 3 0 109 -1
16 0 -9 ML-T3W 5 3 1 1 268 -1
16 0 -8 ML-F3W 4 3 1 1 268 -1
16 0 -7 ML-F3W 3 3 1 1 268 -1
16 0 -6 ML-F3W 2 3 1 1 268 -1
16 0 -5 ML-F2W 1 3 1 1 268 -1
16 0 -4 MH-F2W 7 6 0 2 284 -1
16 0 -3 MH-F1W 6 6 0 2 284 -1
16 0 -2 MH-B1W 5 6 0 2 284 -1
16 0 2 MH-B1W 10 8 2 2 119 -1
16 0 3 MH-F1W 11 8 2 2 119 -1
16 0 4 MH-F2W 0 9 3 0 117 -1
16 0 5 ML-F2W 1 9 3 0 109 -1
16 0 6 ML-F3W 2 9 3 0 109 -1
16 0 7 ML-F3W 3 9 3 0 109 -1
16 0 8 ML-F3W 4 9 3 0 109 -1
16 0 9 ML-T3W 5 9 3 0 109 -1
16 1 -8 ML-F3W 0 3 1 1 268 -1
16 1 -7 ML-F3W 11 2 1 0 267 -1
16 1 -6 ML-F3W 10 2 1 0 267 -1
16 1 -5 ML-F3W 9 2 1 0 267 -1
16 1 -4 MH-F2W 10 6 0 2 284 -1
16 1 -3 MH-F1W 9 6 0 2 284 -1
16 1 -2 MH-F1W 8 6 0 2 284 -1
16 1 -1 MH-R1W 0 2 1 0 267 -1
16 1 2 MH-R1W 0 2 1 0 50 -1
16 1 3 MH-F1W 1 2 1 0 50 -1
16 1 4 MH-F1W 2 2 1 0 50 -1
16 1 5 MH-F2W 3 2 1 0 50 -1
16 1 6 ML-F3W 2 7 1 2 67 -1
16 1 7 ML-F3W 3 7 1 2 67 -1
16 1 8 ML-F3W 4 7 1 2 67 -1
16 1 9 ML-F3W 5 7 1 2 67 -1
16 2 -8 ML-T3W 8 2 1 0 267 -1
16 2 -7 ML-F3W 7 2 1 0 267 -1
16 2 -6 ML-F3W 6 2 1 0 267 -1
16 2 -5 ML-F3W 5 2 1 0 267 -1
16 2 -4 ML-F2W 4 2 1 0 267 -1
16 2 -3 MH-F2W 1 7 1 2 284 -1
16 2 -2 MH-F1W 11 6 0 2 284 -1
16 2 -1 MH-F1W 1 2 1 0 267 -1
16 2 0 MH-B1W 10 8 2 2 10 -1
16 2 1 MH-R1W 0 8 2 2 2 -1
16 2 2 MH-B1W 5 6 0 2 67 -1
16 2 3 MH-F1W 8 6 0 2 67 -1
16 2 4 MH-F1W 11 6 0 2 67 -1
16 2 5 MH-F2W 0 7 1 2 67 -1
16 2 6 ML-F2W 6 7 1 2 67 -1
16 2 7 ML-F3W 7 7 1 2 67 -1
16 2 8 ML-F3W 8 7 1 2 67 -1
16 2 9 ML-F3W 9 7 1 2 67 -1
16 2 10 ML-B3W 10 7 1 2 67 -1
16 3 -7 ML-53W 9 3 1 1 268 -1
16 3 -6 ML-F3W 8 3 1 1 268 -1
16 3 -5 ML-F3W 7 3 1 1 268 -1
16 3 -4 ML-F3W 6 3 1 1 268 -1
16 3 -3 ML-F2W 11 7 1 2 284 -1
16 3 -2 MH-F2W 0 7 1 2 284 -1
16 3 -1 MH-F1W 2 2 1 0 267 -1
16 3 0 MH-F1W 11 8 2 2 10 -1
16 3 1 MH-F1W 1 9 3 0 8 -1
16 3 2 MH-F1W 1 8 2 2 2 -1
16 3 3 MH-F1W 6 6 0 2 67 -1
16 3 4 MH-F1W 9 6 0 2 67 -1
16 3 5 MH-F2W 1 7 1 2 67 -1
16 3 6 ML-F2W 11 7 1 2 67 -1
16 3 7 ML-F3W 0 8 2 2 67 -1
16 3 8 ML-F3W 1 8 2 2 67 -1
16 3 9 ML-F3W 2 8 2 2 67 -1
16 3 10 ML-53W 3 8 2 2 67 -1
16 4 -6 ML-53W 10 8 2 2 277 -1
16 4 -5 ML-F3W 8 8 2 2 277 -1
16 4 -4 ML-F3W 5 8 2 2 277 -1
16 4 -3 ML-F3W 0 8 2 2 284 -1
16 4 -2 ML-F2W 6 7 1 2 284 -1
16 4 -1 MH-F2W 3 2 1 0 267 -1
16 4 0 MH-F2W 0 9 3 0 8 -1
16 4 1 MH-F1W 2 9 3 0 8 -1
16 4 2 MH-F1W 4 9 3 0 8 -1
16 4 3 MH-F1W 2 8 2 2 2 -1
16 4 4 MH-F2W 7 6 0 2 67 -1
16 4 5 MH-F2W 10 6 0 2 67 -1
16 4 6 ML-F2W 4 2 1 0 50 -1
16 4 7 ML-F3W 6 3 1 1 51 -1
16 4 8 ML-F3W 5 8 2 2 60 -1
16 4 9 ML-F3W 6 8 2 2 60 -1
16 4 10 ML-53W 7 8 2 2 60 -1
16 5 -5 ML-53W 9 8 2 2 277 -1
16 5 -4 ML-F3W 6 8 2 2 277 -1
16 5 -3 ML-F3W 1 8 2 2 284 -1
16 5 -2 ML-F3W 7 7 1 2 284 -1
16 5 -1 ML-F3W 2 7 1 2 284 -1
16 5 0 ML-F2W 1 9 3 0 0 -1
16 5 1 MH-F2W 3 9 3 0 8 -1
16 5 2 MH-F2W 5 9 3 0 8 -1
16 5 3 MH-F2W 6 9 3 0 8 -1
16 5 4 MH-F2W 3 8 2 2 2 -1
16 5 5 ML-F2W 1 3 1 1 51 -1
16 5 6 ML-F3W 9 2 1 0 50 -1
16 5 7 ML-F3W 5 2 1 0 50 -1
16 5 8 ML-F3W 7 3 1 1 51 -1
16 5 9 ML-F3W 8 8 2 2 60 -1
16 5 10 ML-53W 9 8 2 2 60 -1
16 6 -4 ML-53W 7 8 2 2 277 -1
16 6 -3 ML-F3W 2 8 2 2 284 -1
16 6 -2 ML-F3W 8 7 1 2 284 -1
16 6 -1 ML-F3W 3 7 1 2 284 -1
16 6 0 ML-F3W 2 9 3 0 0 -1
16 6 1 ML-F3W 9 8 2 2 2 -1
16 6 2 ML-F2W 4 8 2 2 2 -1
16 6 3 ML-F2W 4 10 3 1 9 -1
16 6 4 ML-F2W 11 9 3 0 8 -1
16 6 5 ML-F3W 7 9 3 0 8 -1
16 6 6 ML-F3W 2 3 1 1 51 -1
16 6 7 ML-F3W 10 2 1 0 50 -1
16 6 8 ML-F3W 6 2 1 0 50 -1
16 6 9 ML-F3W 8 3 1 1 51 -1
16 6 10 ML-53W 10 8 2 2 60 -1
16 7 -3 ML-53W 3 8 2 2 284 -1
16 7 -2 ML-F3W 9 7 1 2 284 -1
16 7 -1 ML-F3W 4 7 1 2 284 -1
16 7 0 ML-F3W 3 9 3 0 0 -1
16 7 1 ML-F3W 10 8 2 2 2 -1
16 7 2 ML-F3W 5 8 2 2 2 -1
16 7 3 ML-F3W 6 9 3 0 0 -1
16 7 4 ML-F3W 5 10 3 1 9 -1
16 7 5 ML-F3W 0 10 3 1 9 -1
16 7 6 ML-F3W 8 9 3 0 8 -1
16 7 7 ML-F3W 3 3 1 1 51 -1
16 7 8 ML-F3W 11 2 1 0 50 -1
16 7 9 ML-F3W 7 2 1 0 50 -1
16 7 10 ML-53W 9 3 1 1 51 -1
16 8 -2 ML-B3W 10 7 1 2 284 -1
16 8 -1 ML-F3W 5 7 1 2 284 -1
16 8 0 ML-F3W 4 9 3 0 0 -1
16 8 1 ML-F3W 11 8 2 2 2 -1
16 8 2 ML-F3W 6 8 2 2 2 -1
16 8 3 ML-F3W 7 9 3 0 0 -1
16 8 4 ML-F3W 9 10 3 1 9 -1
16 8 5 ML-F3W 6 10 3 1 9 -1
16 8 6 ML-F3W 1 10 3 1 9 -1
16 8 7 ML-F3W 9 9 3 0 8 -1
16 8 8 ML-F3W 4 3 1 1 51 -1
16 8 9 ML-F3W 0 3 1 1 51 -1
16 8 10 ML-T3W 8 2 1 0 50 -1
16 9 0 ML-T3W 5 9 3 0 0 -1
16 9 1 ML-F3W 0 9 3 0 0 -1
16 9 2 ML-F3W 7 8 2 2 2 -1
16 9 3 ML-F3W 8 9 3 0 0 -1
16 9 4 ML-F3W 10 10 3 1 9 -1
16 9 5 ML-F3W 11 10 3 1 9 -1
16 9 6 ML-F3W 7 10 3 1 9 -1
16 9 7 ML-F3W 2 10 3 1 9 -1
16 9 8 ML-F3W 10 9 3 0 8 -1
16 9 9 ML-T3W 5 3 1 1 51 -1
16 10 2 ML-T3W 8 8 2 2 2 -1
16 10 3 ML-53W 9 9 3 0 0 -1
16 10 4 ML-53W 0 11 0 3 11 -1
16 10 5 ML-53W 1 11 0 3 11 -1
16 10 6 ML-53W 2 11 0 3 11 -1
16 10 7 ML-53W 8 10 3 1 9 -1
16 10 8 ML-B3W 3 10 3 1 9 -1
17 -10 -8 ML-T3W 9 6 0 2 191 -1
17 -10 -7 ML-F3W 2 7 1 2 191 -1
17 -10 -6 ML-F3W 6 8 2 2 176 -1
17 -10 -5 ML-53W 8 8 2 2 176 -1
17 -10 -4 ML-F3W 9 8 2 2 176 -1
17 -10 -3 ML-F3W 0 5 2 1 198 -1
17 -10 -2 ML-B3W 11 3 1 1 198 -1
17 -9 -9 ML-B3W 8 6 0 2 249 -1
17 -9 -8 ML-F3W 4 6 0 2 191 -1
17 -9 -7 ML-F3W 8 6 0 2 191 -1
17 -9 -6 ML-F3W 1 7 1 2 191 -1
17 -9 -5 ML-F3W 5 8 2 2 176 -1
17 -9 -4 ML-F3W 7 8 2 2 176 -1
17 -9 -3 ML-F3W 11 4 2 0 197 -1
17 -9 -2 ML-F3W 10 3 1 1 198 -1
17 -9 -1 ML-F3W 3 4 2 0 197 -1
17 -9 0 ML-B3W 8 4 2 0 197 -1
17 -8 -10 ML-B3W 11 5 2 1 248 -1
17 -8 -9 ML-F3W 3 6 0 2 249 -1
17 -8 -8 ML-F3W 7 6 0 2 249 -1
17 -8 -7 ML-F3W 3 6 0 2 191 -1
17 -8 -6 ML-F3W 7 6 0 2 191 -1
17 -8 -5 ML-F3W 0 7 1 2 191 -1
17 -8 -4 ML-F3W 4 8 2 2 176 -1
17 -8 -3 ML-F3W 10 4 2 0 197 -1
17 -8 -2 ML-F3W 9 3 1 1 198 -1
17 -8 -1 ML-F3W 2 4 2 0 197 -1
17 -8 0 ML-F3W 7 4 2 0 197 -1
17 -8 1 ML-F3W 4 4 2 0 139 -1
17 -8 2 ML-T3W 9 4 2 0 139 -1
17 -7 -10 ML-F3W 0 7 1 2 249 -1
17 -7 -9 ML-F3W 10 5 2 1 248 -1
17 -7 -8 ML-F3W 2 6 0 2 249 -1
17 -7 -7 ML-F3W 6 6 0 2 249 -1
17 -7 -6 ML-F3W 2 6 0 2 191 -1
17 -7 -5 ML-F3W 6 6 0 2 191 -1
17 -7 -4 ML-F3W 11 6 0 2 191 -1
17 -7 -3 ML-F3W 9 4 2 0 197 -1
17 -7 -2 ML-F3W 8 3 1 1 198 -1
17 -7 -1 ML-F3W 1 4 2 0 197 -1
17 -7 0 ML-F3W 6 4 2 0 197 -1
17 -7 1 ML-F3W 3 4 2 0 139 -1
17 -7 2 ML-F3W 8 4 2 0 139 -1
17 -7 3 ML-F3W 2 5 2 1 140 -1
17 -6 -10 ML-F3W 6 11 0 3 228 -1
17 -6 -9 ML-F3W 11 6 0 2 249 -1
17 -6 -8 ML-F3W 9 5 2 1 248 -1
17 -6 -7 ML-F3W 1 6 0 2 249 -1
17 -6 -6 ML-F3W 5 6 0 2 249 -1
17 -6 -5 ML-F3W 1 6 0 2 191 -1
17 -6 -4 ML-F2W 5 6 0 2 191 -1
17 -6 -3 ML-F2W 10 6 0 2 191 -1
17 -6 -2 ML-F2W 7 3 1 1 198 -1
17 -6 -1 ML-F3W 0 4 2 0 197 -1
17 -6 0 ML-F3W 5 4 2 0 197 -1
17 -6 1 ML-F3W 2 4 2 0 139 -1
17 -6 2 ML-F3W 7 4 2 0 139 -1
17 -6 3 ML-F3W 1 5 2 1 140 -1
17 -6 4 ML-F3W 8 11 0 3 120 -1
17 -5 -10 ML-53W 7 11 0 3 228 -1
17 -5 -9 ML-F3W 4 11 0 3 228 -1
17 -5 -8 ML-F3W 10 6 0 2 249 -1
17 -5 -7 ML-F3W 8 5 2 1 248 -1
17 -5 -6 ML-F3W 0 6 0 2 249 -1
17 -5 -5 ML-F2W 4 6 0 2 249 -1
17 -5 -4 MH-F2W 9 5 2 1 190 -1
17 -5 -3 MH-F2W 11 5 2 1 190 -1
17 -5 -2 MH-F2W 0 6 0 2 191 -1
17 -5 -1 MH-F2W 6 3 1 1 198 -1
17 -5 0 ML-F2W 4 4 2 0 197 -1
17 -5 1 ML-F3W 1 4 2 0 139 -1
17 -5 2 ML-F3W 6 4 2 0 139 -1
17 -5 3 ML-F3W 0 5 2 1 140 -1
17 -5 4 ML-F3W 5 11 0 3 120 -1
17 -5 5 ML-53W 7 11 0 3 120 -1
17 -4 -10 ML-F3W 8 11 0 3 228 -1
17 -4 -9 ML-F3W 5 11 0 3 228 -1
17 -4 -8 ML-F3W 3 11 0 3 228 -1
17 -4 -7 ML-F3W 9 6 0 2 249 -1
17 -4 -6 ML-F2W 7 5 2 1 248 -1
17 -4 -5 MH-F2W 6 5 2 1 248 -1
17 -4 -4 MH-F2W 6 3 1 1 248 -1
17 -4 -3 MH-F1W 8 5 2 1 190 -1
17 -4 -2 MH-F1W 10 5 2 1 190 -1
17 -4 -1 MH-F1W 5 3 1 1 198 -1
17 -4 0 MH-F2W 6 5 2 1 190 -1
17 -4 1 MH-F2W 9 3 1 1 140 -1
17 -4 2 ML-F2W 5 4 2 0 139 -1
17 -4 3 ML-F3W 11 4 2 0 139 -1
17 -4 4 ML-F3W 3 11 0 3 120 -1
17 -4 5 ML-F3W 4 11 0 3 120 -1
17 -4 6 ML-F3W 6 11 0 3 120 -1
17 -3 -10 ML-F3W 2 5 2 1 248 -1
17 -3 -9 ML-F3W 1 5 2 1 248 -1
17 -3 -8 ML-F3W 0 5 2 1 248 -1
17 -3 -7 ML-F3W 11 4 2 0 247 -1
17 -3 -6 ML-F2W 10 4 2 0 247 -1
17 -3 -5 MH-F2W 11 3 1 1 248 -1
17 -3 -4 MH-F1W 5 5 2 1 248 -1
17 -3 -3 MH-F1W 5 3 1 1 248 -1
17 -3 -2 MH-F1W 7 5 2 1 190 -1
17 -3 -1 MH-F1W 4 3 1 1 198 -1
17 -3 0 MH-F1W 5 5 2 1 190 -1
17 -3 1 MH-F1W 8 3 1 1 140 -1
17 -3 2 MH-F2W 0 4 2 0 139 -1
17 -3 3 ML-F2W 10 4 2 0 139 -1
17 -3 4 ML-F3W 9 6 0 2 141 -1
17 -3 5 ML-F3W 10 6 0 2 141 -1
17 -3 6 ML-F3W 11 6 0 2 141 -1
17 -3 7 ML-F3W 0 7 1 2 141 -1
17 -2 -10 ML-T3W 9 4 2 0 247 -1
17 -2 -9 ML-F3W 8 4 2 0 247 -1
17 -2 -8 ML-F3W 7 4 2 0 247 -1
17 -2 -7 ML-F3W 6 4 2 0 247 -1
17 -2 -6 ML-F2W 5 4 2 0 247 -1
17 -2 -5 MH-F2W 0 4 2 0 247 -1
17 -2 -4 MH-F1W 10 3 1 1 248 -1
17 -2 -3 MH-F1W 4 5 2 1 248 -1
17 -2 -2 MH-B1W 4 3 1 1 248 -1
17 -2 -1 MH-L1W 3 3 1 1 198 -1
17 -2 0 MH-B1W 4 5 2 1 190 -1
17 -2 1 MH-F1W 7 3 1 1 140 -1
17 -2 2 MH-F1W 10 3 1 1 140 -1
17 -2 3 MH-F2W 11 3 1 1 140 -1
17 -2 4 ML-F2W 7 5 2 1 140 -1
17 -2 5 ML-F3W 8 5 2 1 140 -1
17 -2 6 ML-F3W 9 5 2 1 140 -1
17 -2 7 ML-F3W 10 5 2 1 140 -1
17 -2 8 ML-B3W 11 5 2 1 140 -1
17 -1 -9 ML-F3W 4 4 2 0 247 -1
17 -1 -8 ML-F3W 3 4 2 0 247 -1
17 -1 -7 ML-F3W 2 4 2 0 247 -1
17 -1 -6 ML-F3W 1 4 2 0 247 -1
17 -1 -5 MH-F2W 9 3 1 1 248 -1
17 -1 -4 MH-F1W 8 3 1 1 248 -1
17 -1 -3 MH-F1W 7 3 1 1 248 -1
17 -1 -2 MH-L1W 3 5 2 1 248 -1
17 -1 1 MH-L1W 3 5 2 1 140 -1
17 -1 2 MH-F1W 4 5 2 1 140 -1
17 -1 3 MH-F1W 5 5 2 1 140 -1
17 -1 4 MH-F2W 6 5 2 1 140 -1
17 -1 5 ML-F3W 0 6 0 2 141 -1
17 -1 6 ML-F3W 1 6 0 2 141 -1
17 -1 7 ML-F3W 2 6 0 2 141 -1
17 -1 8 ML-F3W 3 6 0 2 141 -1
17 0 -9 ML-B3W 8 4 2 0 305 -1
17 0 -8 ML-F3W 7 4 2 0 305 -1
17 0 -7 ML-F3W 6 4 2 0 305 -1
17 0 -6 ML-F3W 5 4 2 0 305 -1
17 0 -5 ML-F2W 4 4 2 0 305 -1
17 0 -4 MH-F2W 6 5 2 1 298 -1
17 0 -3 MH-F1W 5 5 2 1 298 -1
17 0 -2 MH-B1W 4 5 2 1 298 -1
17 0 2 MH-B1W 4 3 1 1 140 -1
17 0 3 MH-F1W 5 3 1 1 140 -1
17 0 4 MH-F2W 6 3 1 1 140 -1
17 0 5 ML-F2W 4 6 0 2 141 -1
17 0 6 ML-F3W 5 6 0 2 141 -1
17 0 7 ML-F3W 6 6 0 2 141 -1
17 0 8 ML-F3W 7 6 0 2 141 -1
17 0 9 ML-B3W 8 6 0 2 141 -1
17 1 -8 ML-F3W 3 4 2 0 305 -1
17 1 -7 ML-F3W 2 4 2 0 305 -1
17 1 -6 ML-F3W 1 4 2 0 305 -1
17 1 -5 ML-F3W 0 4 2 0 305 -1
17 1 -4 MH-F2W 6 3 1 1 306 -1
17 1 -3 MH-F1W 5 3 1 1 306 -1
17 1 -2 MH-F1W 4 3 1 1 306 -1
17 1 -1 MH-L1W 3 3 1 1 306 -1
17 1 2 MH-L1W 3 3 1 1 89 -1
17 1 3 MH-F1W 7 5 2 1 81 -1
17 1 4 MH-F1W 8 5 2 1 81 -1
17 1 5 MH-F2W 9 5 2 1 81 -1
17 1 6 ML-F3W 1 6 0 2 82 -1
17 1 7 ML-F3W 2 6 0 2 82 -1
17 1 8 ML-F3W 3 6 0 2 82 -1
17 1 9 ML-F3W 4 6 0 2 82 -1
17 2 -8 ML-B3W 11 3 1 1 306 -1
17 2 -7 ML-F3W 10 3 1 1 306 -1
17 2 -6 ML-F3W 9 3 1 1 306 -1
17 2 -5 ML-F3W 8 3 1 1 306 -1
17 2 -4 ML-F2W 7 3 1 1 306 -1
17 2 -3 MH-F2W 0 6 0 2 299 -1
17 2 -2 MH-F1W 10 5 2 1 298 -1
17 2 -1 MH-F1W 7 5 2 1 298 -1
17 2 0 MH-B1W 4 3 1 1 31 -1
17 2 1 MH-L1W 3 5 2 1 31 -1
17 2 2 MH-B1W 4 5 2 1 81 -1
17 2 3 MH-F1W 4 3 1 1 89 -1
17 2 4 MH-F1W 10 5 2 1 81 -1
17 2 5 MH-F2W 11 5 2 1 81 -1
17 2 6 ML-F2W 5 6 0 2 82 -1
17 2 7 ML-F3W 6 6 0 2 82 -1
17 2 8 ML-F3W 7 6 0 2 82 -1
17 2 9 ML-F3W 8 6 0 2 82 -1
17 2 10 ML-T3W 9 6 0 2 82 -1
17 3 -7 ML-F3W 0 5 2 1 306 -1
17 3 -6 ML-F3W 11 4 2 0 305 -1
17 3 -5 ML-F3W 10 4 2 0 305 -1
17 3 -4 ML-F3W 9 4 2 0 305 -1
17 3 -3 ML-F2W 10 6 0 2 299 -1
17 3 -2 MH-F2W 11 5 2 1 298 -1
